,ru,en,fr
999,кстати,incidentally,d'ailleurs
1000,кстати,incidentally,à propos
1001,кстати,incidentally,au passage
1002,кстати,incidentally,par ailleurs
1003,кстати,incidentally,soit dit en passant
1004,кстати,handy,no_equality
1005,кстати,appositely,à propos
1006,процент,percent,pourcentage
1007,процент,percent,pour cent
1008,процент,percent,% seulement
1009,процент,interest,intérêt
1010,отвезти,take,emmener
1011,отвезти,take,conduire
1012,отвезти,take,aller
1013,отвезти,take,prendre
1014,отвезти,drive,conduire
1015,отвезти,transport,transporter
1016,общий смысл,general sense,sens général
1017,экзаменационный,examinational,no_equality
1018,экзаменационный,examination,no_equality
1019,слоник,slonik,no_equality
1020,слоник,elephant,éléphant
1021,электроэнергия,electricity,électricité
1022,электроэнергия,electric power,électricité
1023,электроэнергия,electric power,énergie électrique
1024,экстремальный,extreme,extrême
1025,выездной,offsite,no_equality
1026,выездной,exit,no_equality
1027,выездной,field,no_equality
1028,выездной,retreat,no_equality
1029,выездной,traveling,no_equality
1030,выездной,on-site,no_equality
1031,выездной,visit,no_equality
1032,выездной,off-site,no_equality
1033,допускать,allow,permettre
1034,допускать,allow,laisser
1035,допускать,allow,autoriser
1036,допускать,allow,tolérer
1037,допускать,allow,admettre
1038,допускать,allow,accepter
1039,допускать,admit,admettre
1040,допускать,admit,accepter
1041,допускать,admit,laisser entrer
1042,допускать,suppose,admettre
1043,допускать,accept,tolérer
1044,допускать,accept,admettre
1045,допускать,accept,accepter
1046,допускать,tolerate,tolérer
1047,допускать,tolerate,admettre
1048,допускать,tolerate,accepter
1049,допускать,permissible,no_equality
1050,допускать,commit,commettre
1051,допускать,have,tolérer
1052,допускать,grant,autoriser
1053,допускать,grant,admettre
1054,занимать,occupy,occuper
1055,занимать,occupy,prendre
1056,занимать,occupy,exercer
1057,занимать,occupy,remplir
1058,занимать,hold,occuper
1059,занимать,hold,tenir
1060,занимать,hold,assumer
1061,занимать,take,prendre
1062,занимать,take,emprunter
1063,занимать,take,adopter
1064,занимать,take,tenir
1065,занимать,take,assumer
1066,занимать,rank,no_equality
1067,занимать,play,assumer
1068,занимать,fill,occuper
1069,занимать,fill,remplir
1070,занимать,belong,no_equality
1071,занимать,dominate,no_equality
1072,занимать,engage,no_equality
1073,занимать,entertain,occuper
1074,занимать,employ,exercer
1075,требовать,require,exiger
1076,требовать,require,demander
1077,требовать,require,réclamer
1078,требовать,require,nécessiter
1079,требовать,require,imposer
1080,требовать,require,obliger
1081,требовать,require,requérir
1082,требовать,claim,demander
1083,требовать,claim,réclamer
1084,требовать,claim,revendiquer
1085,требовать,claim,prétendre
1086,требовать,call,exiger
1087,требовать,call,demander
1088,требовать,ask,exiger
1089,требовать,ask,demander
1090,требовать,ask,réclamer
1091,требовать,ask,requérir
1092,требовать,take,exiger
1093,требовать,required,no_equality
1094,требовать,want,no_equality
1095,требовать,warrant,nécessiter
1096,требовать,charge,demander
1097,требовать,exact,exiger
1098,требовать,challenge,no_equality
1099,требовать,indicate,no_equality
1100,гениальность,genius,génie
1101,гениальность,genius,ingéniosité
1102,полтинник,fifty,50 ans
1103,полтинник,fifty,50 dollars
1104,слезать,dismount,no_equality
1105,слезать,peel,no_equality
1106,историзм,historicism,no_equality
1107,замещающий,substituting,remplaçant
1108,замещающий,alternate,suppléant
1109,замещающий,alternate,remplaçant
1110,замещающий,replacement,suppléant
1111,замещающий,replacement,remplaçant
1112,замещающий,substitute,remplaçant
1113,вымыть,wash,laver
1114,вымыть,wash,nettoyer
1115,вымыть,flush,no_equality
1116,очень много,very much,beaucoup
1117,очень много,very much,énormément
1118,очень много,lots,énormément
1119,очень много,too many,beaucoup de
1120,очень много,too many,trop
1121,очень много,very numerous,no_equality
1122,очень,very,très
1123,очень,very,vraiment
1124,очень,very,beaucoup
1125,очень,very,bien
1126,очень,very,extrêmement
1127,очень,very,peu
1128,очень,very,fort
1129,очень,very,toute
1130,очень,really,très
1131,очень,really,vraiment
1132,очень,really,beaucoup
1133,очень,really,bien
1134,очень,really,trop
1135,очень,really,tellement
1136,очень,really,vachement
1137,очень,extremely,très
1138,очень,extremely,beaucoup
1139,очень,extremely,extrêmement
1140,очень,extremely,fort
1141,очень,extremely,vivement
1142,очень,extremely,vachement
1143,очень,too,très
1144,очень,too,trop
1145,очень,greatly,très
1146,очень,greatly,beaucoup
1147,очень,greatly,bien
1148,очень,greatly,extrêmement
1149,очень,greatly,grand
1150,очень,greatly,fort
1151,очень,greatly,vivement
1152,очень,terribly,très
1153,очень,terribly,vraiment
1154,очень,terribly,beaucoup
1155,очень,terribly,tellement
1156,очень,terribly,extrêmement
1157,очень,sorely,grand
