,ru,en,fr
3779,выбирать,elect,choisir
3780,выбирать,elect,décider
3781,выбирать,elect,élire
3782,выбирать,elect,opter
3783,выбирать,choice,no_equality
3784,выбирать,take,no_equality
3785,выбирать,excerpt,no_equality
3786,выбирать,extract,no_equality
3787,выбирать,single,no_equality
3788,тонкий конец,tip,no_equality
3789,тонкий конец,thin end,no_equality
3790,отмывать,wash,nettoyer
3791,отмывать,wash,laver
3792,отмывать,launder,blanchir
3793,отмывать,launder,laver
3794,нетрудно,easily,no_equality
3795,завет,covenant,testament
3796,завет,covenant,covenant
3797,завет,behest,no_equality
3798,отрываться,come off,no_equality
3799,отрываться,rive,no_equality
3800,в действительности,in fact,en fait
3801,в действительности,in fact,en réalité
3802,в действительности,in fact,en effet
3803,в действительности,in fact,effectivement
3804,в действительности,in fact,dans les faits
3805,в действительности,in fact,en vérité
3806,в действительности,in effect,en fait
3807,в действительности,in effect,en réalité
3808,в действительности,in effect,en effet
3809,в действительности,in effect,dans la pratique
3810,в действительности,in effect,effectivement
3811,в действительности,in effect,dans les faits
3812,в действительности,in itself,no_equality
3813,в действительности,in practice,en fait
3814,в действительности,in practice,en réalité
3815,в действительности,in practice,dans la réalité
3816,в действительности,in practice,dans la pratique
3817,в действительности,in practice,dans les faits
3818,супер,super,super
3819,супер,super,très
3820,супер,super,superbe
3821,финансовый год,fiscal year,exercice
3822,финансовый год,fiscal year,exercice financier
3823,финансовый год,fiscal year,année fiscale
3824,финансовый год,fiscal year,année budgétaire
3825,финансовый год,fiscal year,année financière
3826,аккорд,chord,accord
3827,аккорд,accord,accord
3828,пустотелый,hollow,no_equality
3829,каким образом,how,comment
3830,каким образом,how,de quelle façon
3831,каким образом,how,de quelle manière
3832,чрезвычайный,emergency,extraordinaire
3833,чрезвычайный,extraordinary,extraordinaire
3834,чрезвычайный,extraordinary,exceptionnel
3835,чрезвычайный,extreme,no_equality
3836,чрезвычайный,deadly,no_equality
3837,разучивать,rehearse,no_equality
3838,разучивать,learn,apprendre
3839,рука,hand,main
3840,рука,hand,bra
3841,рука,hand,hand
3842,рука,paw,no_equality
3843,рука,mitt,no_equality
3844,завтракать,breakfast,manger
3845,завтракать,have breakfast,déjeuner
3846,завтракать,have breakfast,petit-déjeuner
3847,подкачать,let us down,no_equality
3848,подкачать,pump up,no_equality
3849,послание,message,message
3850,послание,message,mot
3851,послание,epistle,lettre
3852,послание,epistle,missive
3853,послание,missive,missive
3854,послание,messaging,message
3855,послание,pastoral,no_equality
3856,основы,basics,base
3857,основы,basics,fondations
3858,основы,basics,essentiel
3859,затрагивать,affect,affecter
3860,затрагивать,affect,toucher
3861,затрагивать,affect,porter atteinte
3862,затрагивать,affect,concerner
3863,затрагивать,affect,avoir une incidence sur
3864,затрагивать,touch,toucher
3865,затрагивать,touch,aborder
3866,затрагивать,involve,porter sur
3867,затрагивать,involve,concerner
3868,затрагивать,address,traiter
3869,затрагивать,address,aborder
3870,затрагивать,cover,porter sur
3871,затрагивать,mention,aborder
3872,объяснить,explain,expliquer
3873,объяснить,explain,dire
3874,объяснить,explain,justifier
3875,объяснить,explain,décrire
3876,объяснить,explain,exposer
3877,объяснить,tell,expliquer
3878,объяснить,tell,dire
3879,объяснить,tell,parler
3880,воссоединение,reunification,réunification
3881,воссоединение,reunification,réunion
3882,воссоединение,reunification,réunifier
3883,воссоединение,reunite,no_equality
3884,воссоединение,reconnection,no_equality
3885,муха,fly,mouche
3886,муха,bluebottle,no_equality
3887,регистрировать,register,enregistrer
3888,регистрировать,register,inscrire
3889,регистрировать,register,immatriculer
3890,регистрировать,register,déclarer
3891,регистрировать,record,enregistrer
3892,регистрировать,record,consigner
3893,регистрировать,record,comptabiliser
3894,регистрировать,log,enregistrer
3895,регистрировать,log,consigner
3896,регистрировать,enroll,inscrire
3897,регистрировать,detect,no_equality
3898,регистрировать,enter,inscrire
3899,регистрировать,enter,déclarer
3900,регистрировать,incorporate,inscrire
3901,регистрировать,notify,déclarer
3902,регистрировать,calendar,no_equality
3903,море,sea,mer
3904,море,sea,océan
3905,море,sea,large
3906,море,water,mer
3907,море,water,eau
3908,море,tide,mer
3909,море,flood,no_equality
3910,море,blue,no_equality
3911,море,deep,no_equality
3912,целить,aim,viser
3913,сговориться,conspire,no_equality
3914,эра,era,ère
3915,эра,era,époque
3916,эра,era,enchères électroniques inversées
3917,эра,era,enchère électronique inversée
3918,эра,age,ère
3919,эра,age,époque
3920,уезжать,leave,partir
3921,уезжать,leave,quitter
3922,уезжать,leave,repartir
3923,уезжать,go,partir
3924,уезжать,move,partir
3925,уезжать,move,déménager
3926,уезжать,move,bouger
3927,уезжать,drive away,partir
3928,уезжать,departure,no_equality
3929,сочинить,compose,écrire
3930,сочинить,compose,composer
3931,сочинить,invent,inventer
3932,совокупность,set,ensemble
3933,совокупность,set,série
3934,совокупность,aggregate,ensemble
3935,совокупность,aggregate,somme
3936,совокупность,totality,ensemble
3937,совокупность,totality,somme
3938,совокупность,totality,totalité
3939,совокупность,combination,ensemble
3940,совокупность,combination,combinaison
3941,совокупность,collection,ensemble
3942,совокупность,collection,série
3943,совокупность,population,no_equality
3944,совокупность,complex,ensemble
3945,совокупность,sum,somme
3946,совокупность,body,ensemble
3947,совокупность,universe,ensemble
3948,совокупность,universe,univers
3949,совокупность,altogether,no_equality
3950,совокупность,plurality,ensemble
3951,совокупность,plurality,série
3952,совокупность,collectively,no_equality
3953,совокупность,combined,combinaison
3954,самостоятельный,independent,autonome
3955,самостоятельный,independent,indépendant
3956,самостоятельный,independent,distinct
3957,самостоятельный,Autonomous,autonome
3958,самостоятельный,Autonomous,indépendant
3959,самостоятельный,Autonomous,autonomie
3960,самостоятельный,alone,no_equality
3961,самостоятельный,itself,no_equality
3962,самостоятельный,distinct,distinct
3963,самостоятельный,solo,no_equality
3964,самостоятельный,substantive,no_equality
3965,сухой,dry,sec
3966,сухой,dry,aride
3967,сухой,arid,sec
3968,сухой,arid,aride
3969,сухой,dead,no_equality
3970,сухой,dried,sec
3971,сухой,dried,séché
3972,сухой,cool,no_equality
3973,сухой,sec,no_equality
3974,сухой,distant,no_equality
3975,сухой,dusty,no_equality
3976,сухой,fine,no_equality
3977,сухой,brut,no_equality
3978,скорый,fast,rapide
3979,скорый,near,no_equality
3980,скорый,early,rapide
3981,скорый,speedy,rapide
3982,скорый,soon,no_equality
3983,скорый,short,rapide
3984,скорый,imminent,bientôt
3985,скорый,forthcoming,no_equality
3986,холостой ход,idling,no_equality
3987,холостой ход,idle running,no_equality
3988,холостой ход,no load,no_equality
3989,холостой ход,idle run,no_equality
3990,холостой ход,idle,no_equality
3991,полный,full,complet
3992,полный,full,plein
3993,полный,full,intégral
3994,полный,full,total
3995,полный,full,rempli
3996,полный,full,entier
3997,полный,complete,complet
3998,полный,complete,plein
3999,полный,complete,intégral
4000,полный,complete,total
4001,полный,complete,entier
4002,полный,total,complet
4003,полный,total,total
4004,полный,total,entier
4005,полный,comprehensive,complet
4006,полный,comprehensive,intégral
4007,полный,comprehensive,détaillé
4008,полный,comprehensive,exhaustif
4009,полный,perfect,no_equality
4010,полный,fully,complet
4011,полный,fully,plein
4012,полный,fully,intégral
4013,полный,flush,no_equality
4014,полный,plump,plein
4015,полный,clear,no_equality
4016,полный,outright,complet
4017,полный,profound,no_equality
4018,полный,integral,complet
4019,полный,integral,intégral
4020,полный,integral,entier
4021,полный,crowded,plein
4022,полный,crowded,rempli
4023,полный,blanket,no_equality
4024,полный,unabridged,intégral
4025,полный,plenary,plein
4026,полный,portly,no_equality
4027,полный,direct,no_equality
4028,полный,radical,no_equality
4029,полный,implicit,no_equality
4030,полный,dead,no_equality
4031,полный,integrate,no_equality
4032,полный,blank,no_equality
4033,полный,round,complet
4034,оголовье,headband,no_equality
4035,численность персонала,number of personnel,nombre de personnes
4036,численность персонала,staff number,effectif
4037,численность персонала,staff number,personnel
4038,в конфликт,into conflict,en conflit
4039,в конфликт,into conflict,dans le conflit
4040,в конфликт,into conflict,dans un conflit
4041,поджечь,set fire,mettre le feu
4042,поджечь,set fire,incendier
4043,поджечь,burn,brûler
4044,поджечь,burn,enflammer
4045,поджечь,burn,cramer
4046,поджечь,on fire,no_equality
4047,поджечь,torch,brûler
4048,поджечь,torch,mettre le feu
4049,поджечь,torch,incendier
4050,поджечь,torch,cramer
4051,поджечь,set on fire,mettre le feu
4052,поджечь,set on fire,enflammer
4053,поджечь,set on fire,incendier
4054,стиль,style,style
4055,стиль,style,genre
4056,стиль,style,look
4057,стиль,lifestyle,no_equality
4058,стиль,taste,no_equality
4059,стиль,pattern,no_equality
4060,стиль,tone,no_equality
4061,стиль,language,no_equality
4062,стиль,writing,no_equality
4063,стиль,turn,no_equality
4064,досье,dossier,dossier
4065,досье,file,dossier
4066,досье,file,fichier
4067,досье,record,dossier
4068,досье,record,casier judiciaire
4069,перевозка,transportation,transport
4070,перевозка,transportation,transfert
4071,перевозка,carriage,transport
4072,перевозка,shipment,transport
4073,перевозка,shipment,transfert
4074,перевозка,carry,no_equality
4075,перевозка,carrying,transport
4076,перевозка,carrying,transporter
4077,перевозка,transfer,transfert
4078,перевозка,freightage,no_equality
4079,насильственный,violent,violent
4080,насильственный,forced,forcé
4081,насильственный,abusive,violent
4082,умно,intelligently,no_equality
4083,температура,temperature,température
4084,температура,temperature,fièvre
4085,температура,temperature,chaleur
4086,температура,temperature,chaud
4087,температура,heat,température
4088,температура,heat,chaleur
4089,температура,fever,température
4090,температура,fever,fièvre
4091,температура,fever,fiévreux
4092,общеевропейский,pan-European,européen
4093,общеевропейский,pan-European,paneuropéen
4094,общеевропейский,european,européen
4095,общеевропейский,all-european,paneuropéen
4096,общеевропейский,europe-wide,paneuropéen
