,fr,ru,en,vote
825,entier,весь,full,1
826,entier,весь,complete,1
827,entier,целовать,whole,1
828,entier,no_equality,worldwide,1
829,entier,no_equality,integer,1
830,entier,целое число,integer,1
831,entier,бескомпромиссный,no_equality,1
832,intégralité,полный,entire,1
833,intégralité,целое,entire,1
834,intégralité,весь,entire,1
835,intégralité,всего,entire,1
836,intégralité,в полном объеме,no_equality,1
837,intégralité,полнота,completeness,1
838,intégralité,полнота,comprehensiveness,1
839,intégralité,совокупность,totality,1
840,intégralité,целость,no_equality,1
841,ensemble,no_equality,entire,1
842,ensemble,набор,set,1
843,ensemble,набор,package,1
844,ensemble,набор,array,1
845,ensemble,набор,range,1
846,ensemble,совокупность,set,1
847,ensemble,совокупность,array,1
848,ensemble,совокупность,range,1
849,ensemble,совокупность,complex,1
850,ensemble,совокупность,aggregate,1
851,ensemble,ансамбль,ensemble,1
852,ensemble,система,assembly,1
853,ensemble,система,arrangement,1
854,ensemble,комплекс,set,1
855,ensemble,комплекс,package,1
856,ensemble,комплекс,array,1
857,ensemble,комплекс,range,1
858,ensemble,комплекс,complex,1
859,ensemble,комплекс,compound,1
860,ensemble,сборка,assembly,1
861,ensemble,серия,set,1
862,ensemble,узел,assembly,1
863,ensemble,узел,unit,1
864,ensemble,единство,unity,1
865,ensemble,мебельный гарнитур,set,1
866,ensemble,связность,no_equality,1
867,ensemble,вместе,together,1
868,ensemble,в одно время,no_equality,1
869,ensemble,слитно,no_equality,1
870,ensemble,целое,unit,1
871,tout,весь,entire,2
872,tout,весь,all,1
873,tout,весь,everything,2
874,tout,весь,every,1
875,tout,всего,all,1
876,tout,всего,all of,1
877,tout,так,all,1
878,tout,только,all,1
879,tout,ничто,everything,2
880,tout,все,everything,1
881,tout,люба,any,1
882,tout,никакой,any,1
883,tout,везде,everywhere,1
884,tout,вся,any,1
885,tout,вся,whole,1
886,tout,вся,every,1
887,tout,вся,entire,1
888,tout,любой,any,1
889,tout,совсем,just,1
890,tout,совсем,quite,1
891,tout,очень,quite,1
892,tout,очень,very,1
893,tout,насквозь,no_equality,1
894,tout,целый,whole,1
895,tout,целый,entire,1
896,tout,целое,whole,1
897,tout,главное,no_equality,1
898,ultérieurement,впоследствии,later,2
899,ultérieurement,впоследствии,subsequently,2
900,ultérieurement,впоследствии,afterwards,2
901,ultérieurement,впоследствии,further,1
902,ultérieurement,впоследствии,thereafter,1
903,ultérieurement,впоследствии,eventually,1
904,ultérieurement,впоследствии,ultimately,1
905,ultérieurement,впоследствии,future,1
906,ultérieurement,впоследствии,subsequent,1
907,ultérieurement,впоследствии,after,1
908,ultérieurement,впоследствии,afterward,1
909,ultérieurement,поздний,later,1
910,ultérieurement,поздний,subsequently,1
911,ultérieurement,последующий,later,1
912,ultérieurement,последующий,subsequently,1
913,ultérieurement,дальнейший,later,1
914,ultérieurement,в дальнейшем,subsequently,1
915,ultérieurement,в дальнейшем,later,1
916,ultérieurement,в дальнейшем,further,1
917,ultérieurement,в дальнейшем,eventually,1
918,ultérieurement,в дальнейшем,subsequent,1
919,ultérieurement,в дальнейшем,later on,1
920,après,впоследствии,later,1
921,après,впоследствии,afterwards,2
922,après,поздний,later,1
923,après,поздний,after,1
924,après,поздний,afterwards,1
925,après,после,later,2
926,après,после,after,2
927,après,после,afterwards,3
928,après,после,then,1
929,après,после,once,1
930,après,после,behind,1
931,après,после,following,1
932,après,после,having,1
933,après,после,upon,1
934,après,после,beyond,1
935,après,после,past,1
936,après,спустя,later,2
937,après,спустя,after,2
938,après,спустя,afterwards,2
939,après,через,later,2
940,après,через,after,2
941,après,через,next,1
942,après,через,past,1
943,après,вслед за,behind,1
944,après,вслед за,after,2
945,après,вслед за,following,1
946,après,после тот как,after,1
947,après,потом,afterwards,2
948,après,позади,after,1
949,après,позади,behind,1
950,après,позади,past,1
951,après,затем,after,1
952,après,затем,then,1
953,après,затем,afterwards,1
954,après,затем,next,1
955,après,затем,thereafter,1
956,après,затем,later,1
957,après,позже,after,1
958,après,позже,then,1
959,après,позже,afterwards,1
960,après,позже,thereafter,1
961,après,позже,afterward,1
962,après,позже,later,1
963,convenir,согласовать,agree,2
964,convenir,согласовать,agree on,1
965,convenir,согласовать,agree upon,1
966,convenir,согласовать,accommodate,1
967,convenir,согласиться,agree,2
968,convenir,согласование,agree,2
969,convenir,соглашаться,agree,1
970,convenir,договариваться,agree,2
971,convenir,согласовывать,agree,1
972,convenir,признать,agree,2
973,convenir,признать,admit,1
974,convenir,no_equality,suitable,1
975,convenir,no_equality,suit,1
976,convenir,no_equality,agreed,1
977,convenir,подходить,suit,1
978,convenir,подходить,be suitable,1
979,convenir,подходить,fit,1
980,convenir,соответствовать,fit,1
981,convenir,устраивать,arrange,1
982,convenir,подобать,no_equality,1
983,convenir,приличествовать,no_equality,1
984,convenir,сговориться,no_equality,1
985,convenir,идти,become,1
986,convenir,прийтись,no_equality,1
987,convenir,допускать,admit,1
988,convenir,пристать,no_equality,1
989,accepter,соглашаться,agree,2
990,accepter,признать,agree,1
991,accepter,признать,accept,1
992,accepter,одобрить,agree,1
993,accepter,принять,accept,1
994,accepter,согласиться с,accept,1
995,accepter,принимать,accept,2
996,accepter,принимать,take,1
997,accepter,принимать,accommodate,1
998,accepter,принимать,receive,1
999,accepter,принимать,admit,1
1000,accepter,признавать,accept,1
1001,accepter,взять,accept,1
1002,accepter,пойти,accept,1
1003,accepter,мириться с,accept,1
1004,accepter,брать,accept,1
1005,accepter,допустить,accept,1
1006,accepter,no_equality,accepted,1
1007,accepter,согласиться,accept,1
1008,accepter,согласиться,agree,1
1009,accepter,согласиться,embrace,1
1010,accepter,согласиться,admit,1
1011,accepter,согласиться,endorse,1
1012,accepter,согласиться,say yes,1
1013,accepter,согласиться,accede,1
1014,accepter,акцептовать,accept,1
1015,accepter,воспринимать,accept,1
1016,accepter,воспринимать,take,1
1017,accepter,поддерживать,endorse,1
1018,accepter,подтвердить,acknowledge,1
1019,accepter,подтвердить,endorse,1
1020,accepter,применить,take,1
1021,accepter,принимать на веру,no_equality,1
1022,être d'accord,соглашаться,agree,1
1023,être d'accord,согласиться,agree,1
1024,être d'accord,согласиться,concur,1
1025,accord,no_equality,agree,1
1026,accord,соглашение,agreement,1
1027,accord,соглашение,accord,1
1028,accord,соглашение,deal,1
1029,accord,соглашение,arrangement,1
1030,accord,соглашение,settlement,1
1031,accord,соглашение,covenant,1
1032,accord,соглашение,agreed,1
1033,accord,аккорд,accord,1
1034,accord,аккорд,chord,1
1035,accord,соответствие,accordance,1
1036,accord,лицензионный договор,no_equality,1
1037,accord,гармония,consonance,1
1038,accord,лицензионная сделка,deal,1
1039,accord,лад,no_equality,1
1040,accord,настройка,tuning,1
1041,accord,помолвка,no_equality,1
1042,approuver,одобрить,agree,1
1043,approuver,одобрить,approve,1
1044,approuver,утвердить,approve,2
1045,approuver,утвердить,endorse,1
1046,approuver,утвердить,adopt,1
1047,approuver,утвердить,confirm,1
1048,approuver,утверждать,approve,1
1049,approuver,одобрять,approve,1
1050,approuver,утверждение,approve,1
