"translate","trans_rating","translation_id","word_id","ref_id"
"соперник",166906,1,9544,1
"прабабушка",166765,1,473348,1
"папа",166733,1,29265,1
"лежать",166522,1,23822,1
"отрезать",166404,1,174685,1
"ластик",166240,1,14637,1
"клан",165839,1,8196,1
"официант",165830,1,44575,1
"падать",165829,1,420727,1
"часто",165712,1,53600,1
"усилия",165700,1,55094,1
"может",165469,2,25699,1
"принимает",165355,1,51522,1
"начинать",165166,1,228452,1
"спагетти",165123,1,38175,1
"высокий",165047,2,632,1
"увы",164780,1,2456,1
"перед",164758,1,4788,1
"Беспощадный",164750,2,11075,1
"известный",164725,1,23060,1
"перерыв",164682,2,6072,1
"нравиться",164444,2,23913,1
"запирать",164291,1,487432,1
"допускать",164281,1,2029,1
"истерический",164135,2,20459,1
"книга",163702,1,5756,1
"готовка",163504,1,51058,1
"достигать",163445,1,1854,1
"принимать",163427,1,1760,1
"слышать",163357,2,19307,1
"заслуживать",163043,1,11812,1
"роман",162945,1,27600,1
"убедительный",162746,1,9692,1
"ответственный",162371,1,34374,1
"немедленно",162192,1,20693,1
"священник",162101,1,32003,1
"грех",161835,1,1695672,1
"кастрюля",161690,1,35550,1
"застенчивый",161664,1,37060,1
"спички",161611,1,55463,1
"поворот",161601,1,42443,1
"носить",161544,2,7139,1
"Успокойся.",161441,1,347024,1
"связать",161328,1,488761,1
"иммунитет",161247,1,20727,1
"неумолимый",161233,3,11075,1
"разъяснение",160977,1,54144,1
"добрый",160973,2,22894,1
"челюсть",160878,1,22428,1
"оказывается",160871,1,50749,1
"доступный",160865,1,3961,1
"значить",160757,2,25255,1
"решать",160734,2,11206,1
"слышать",160734,1,228467,1
"суд",160512,1,10103,1
"восхищение",160484,2,2024,1
"молодость",160465,1,45972,1
"приходить",160224,1,228456,1
"кладовая",160147,2,29260,1
"ребро",160037,1,34602,1
"рыба",159969,1,16154,1
"бабушка",159887,1,18269,1
"неправильный",159826,1,45827,1
"напротив",159805,1,28303,1
"рассказывать",159783,1,228544,1
"экран",159377,1,35861,1
"скула",159326,1,146906,1
"имя",158952,1,26774,1
"твой",158617,1,45968,1
"похожий",158491,1,37188,1
"образы",158482,1,20655,1
"герой",158365,1,19575,1
"ободрять",158004,1,7731,1
"мама",157981,1,24833,1
"днем",157336,1,192691,1
"недоверчивый",157071,1,21141,1
"поверхность",157055,1,39865,1
"барбекю",157000,1,4393,1
"причина",156849,2,7364,1
"действовать",156741,2,1908,1
"характеристика",156585,1,7645,1
"хроника",156509,1,7972,1
"работать",156414,2,45691,1
"продолжать",156333,1,173548,1
"крыса",156298,1,33349,1
"нетерпеливый",156157,2,20761,1
"знание",155940,1,23058,1
"изюм",155888,1,51860,1
"хорошенький",155788,1,31960,1
"ценность",155704,1,43884,1
"темп",155421,1,28995,1
"великолепный",155281,1,24694,1
"думать",155111,1,286196,1
"развивать",155033,2,11947,1
"чем",154412,1,40863,1
"спокойный",154243,1,6780,1
"преданность",154142,1,24441,1
"капучино",154054,1,49091,1
"говорить",154018,1,228552,1
"способность",154011,1,1621,1
"успокаиваться",154008,1,36589,1
"рядом",153999,1,6585,1
"ладонь",153939,1,29150,1
"эпизод",153934,1,14568,1
"приносить",153849,1,228453,1
"терпение",153831,1,29660,1
"убежище",153701,2,36803,1
"понижаться",153368,1,173586,1
"высокий",153081,1,40341,1
"проклятие",153057,1,10689,1
"сила",152955,1,39273,1
"думать",152953,2,41009,1
"круглый",152925,1,34990,1
"клише",152901,1,8317,1
"впереди",152880,1,2327,1
"гнев",152730,2,2911,1
"едва",152389,1,19081,1
"банка",152352,1,22409,1
"сэндвич",152302,1,35443,1
"потерянный",152024,1,24357,1
"окунь",151967,1,4541,1
"просто",151933,1,25481,1
"поблизости",151904,1,55937,1
"беллетристика",151842,1,15877,1
"каждый",151820,1,14865,1
"пантомима",151813,1,25791,1
"овцебык",151709,1,185446,1
"поистине",151697,1,42272,1
"общий",151647,2,8954,1
"взял",151602,1,41544,1
"это",151506,2,22309,1
"кусок",151412,1,24499,1
"наследовать",151045,2,21531,1
"вокруг",151002,1,3515,1
"заключение",150981,1,9182,1
"подушка",150886,2,30662,1
"поведение",150706,1,55034,1
"делиться",150704,2,36713,1
"на",150420,1,43704,1
"дважды",150319,1,42511,1
"позволять",150079,1,2595,1
"разум",150032,2,25804,1
"выше",149983,1,1661,1
"атмосфера",149796,1,3771,1
"хотя",149730,1,2667,1
"коннотация",149644,1,9386,1
"требовать",149643,1,11538,1
"сидеть",149641,1,37292,1
"диалог",149625,1,12048,1
"заканчиваться",149518,1,182932,1
"спрашивать",149500,1,3616,1
"подсказки",149487,1,58837,1
"драматургия",149427,1,13280,1
"наполнять",149358,2,15978,1
"мораль",149200,1,26325,1
"меланхолия",149144,1,25376,1
"лосось",149103,1,35340,1
"чемодан",149097,1,39642,1
"обсуждать",149051,2,12476,1
"вдоль",149032,1,2630,1
"обстоятельства",148888,1,54066,1
"постоянно",148816,1,9468,1
"маленький",148789,2,24088,1
"затылок",148623,1,26792,1
"разливать",148603,1,487439,1
"выполнять",148318,1,174153,1
"отпуск",148313,2,19850,1
"торс",148206,1,42284,1
"месяц",148076,1,26271,1
"миксер",148048,1,26061,1
"контекст",148005,1,9556,1
"ещё",147908,1,14074,1
"повсюду",147866,1,41143,1
"достигать",147702,2,33462,1
"драма",147350,1,13270,1
"момент",147280,1,26149,1
"человек",147046,1,30211,1
"комедия",146980,1,8877,1
"юмор",146932,1,20263,1
"монолог",146846,1,26238,1
"указывать",146779,1,182787,1
"бросать",146601,1,41145,1
"одинокий",146383,1,24249,1
"читать",146222,1,33473,1
"хорошо",146186,1,45030,1
"заботливый",146087,1,41060,1
"кусать",146087,1,5270,1
"шампанское",146015,1,7585,1
"неприятный",145964,1,26834,1
"ссылаться",145905,1,33837,1
"печаль",145894,1,38059,1
"официантка",145778,2,44578,1
"улитка",145705,1,37716,1
"вероятно",145437,1,3226,1
"бедро",145386,1,19734,1
"сквозь",145385,2,41140,1
"беспокоиться",145371,1,5862,1
"молния",145349,1,23899,1
"обжечься",145320,1,6490,1
"брак",145263,1,1702993,1
"восприятие",145139,1,30038,1
"устанавливать",144964,1,14736,1
"верить",144783,2,4849,1
"собираться",144758,1,53736,1
"случаться",144700,2,19038,1
"конфета",144637,1,6889,1
"писать",144504,1,286203,1
"действительно",144427,1,21186,1
"странный",144378,1,27950,1
"каждый",144321,1,13939,1
"честно",144208,1,19927,1
"обижать",144188,1,27994,1
"груша",144080,1,29775,1
"смех",143607,1,23446,1
"назначение",143594,1,3683,1
"судить",143521,1,22636,1
"летом",143485,1,201813,1
"глаза",143334,1,50755,1
"громко",143294,1,24372,1
"бесценный",143184,1,31990,1
"сегодня",143083,1,41446,1
"гордый",143022,1,32453,1
"лёгкий",142992,1,13766,1
"облако",142814,1,8423,1
"расти",142689,1,420737,1
"строить",142515,1,487404,1
"вешать",142504,1,487416,1
"редкий",142412,1,33327,1
"привыкнуть",142314,1,43771,1
"иметь",142178,1,19197,1
"услышал",142027,1,19308,1
"понимать",141945,1,228543,1
"морепродукты",141888,1,182949,1
"держаться",141855,1,180399,1
"храбрый",141649,1,6043,1
"быть",141529,2,4642,1
"громадный",141499,2,17791,1
"уходить",141477,1,276846,1
"беспорядок",141354,1,25521,1
"расширять",141122,1,15090,1
"наглядный",141083,1,11803,1
"странный",141057,1,39213,1
"сумерки",141027,1,42519,1
"недавно",141010,1,33586,1
"вешалка",140998,1,19017,1
"снаружи",140961,1,28546,1
"тихий",140874,1,37152,1
"Пока",140672,2,43269,1
"братство",140625,1,6265,1
"Независимо",140588,1,33914,1
"надёжный",140584,1,42303,1
"надевать",140553,1,174623,1
"глина",140418,1,8255,1
"сливочный",140376,1,10280,1
"простота",140293,1,37206,1
"почти",140262,1,3315,1
"череп",140198,2,37404,1
"окружать",140192,1,39905,1
"опрятный",140115,1,26914,1
"младенец",140102,1,21391,1
"находить",139938,1,286195,1
"доказательство",139841,1,14874,1
"спать",139816,1,37496,1
"около",139751,2,1658,1
"скидка",139474,1,12449,1
"писать",139429,1,45811,1
"аист",139367,1,39154,1
"лопатка",139346,1,35661,1
"зеркало",139216,2,25884,1
"наследница",139193,1,19445,1
"привычка",139169,1,18775,1
"увеличиваться",138899,2,21136,1
"пытаться",138852,1,3816,1
"скатерть",138808,2,54020,1
"им",138725,1,40890,1
"похмелье",138692,1,19024,1
"борьба",138578,1,39346,1
"инструмент",138577,1,41545,1
"справиться",138329,1,18993,1
"слегка",138313,1,37535,1
"кусочек",138196,1,5266,1
"её",138195,1,19587,1
"лиричный",138139,1,24579,1
"принуждать",138086,2,16668,1
"выводить",138024,1,45551,1
"жадность",137902,1,18381,1
"потом",137860,1,40895,1
"отговорка",137728,1,15009,1
"беглый",137355,1,16485,1
"метла",137129,2,6259,1
"валюта",136802,1,10681,1
"уходить",136780,1,189060,1
"становится",136778,1,50668,1
"гордость",136679,1,32002,1
"вперёд",136431,1,16839,1
"точно",136342,1,1831,1
"сюжет",136332,1,31051,1
"суп",136313,1,38097,1
"самый",136211,2,26399,1
"другой",136173,1,28516,1
"потомок",136097,1,11798,1
"кроме",136079,1,14948,1
"настойчивость",136055,1,30207,1
"надеяться",135948,2,19992,1
"ещё",135820,1,45934,1
"исполинский",135678,3,17791,1
"судьба",135345,1,15584,1
"сообщать",135283,2,21464,1
"икра",135249,1,7391,1
"носить",135199,2,44936,1
"простой",135130,2,37202,1
"острый",135050,1,38345,1
"узнавать",134804,1,33629,1
"уродливый",134758,1,42611,1
"десятилетие",134679,1,11155,1
"потомство",134654,1,31499,1
"полупансион",134617,1,246646,1
"динамичный",134576,1,13676,1
"видеть",134400,1,286194,1
"белок",134362,1,32425,1
"объятие",134266,1,14143,1
"регулярно",134215,1,53659,1
"зимой",134044,1,201812,1
"этаж",133887,1,16426,1
"приятный",133755,1,30993,1
"плачущий",133597,1,10533,1
"вместо",133586,1,200534,1
"голод",133583,1,20281,1
"рана",133581,1,45765,1
"форель",133535,1,42238,1
"среди",133417,1,2787,1
"готовить",133408,1,31843,1
"легенда",133381,1,23630,1
"подход",133369,1,3302,1
"обзор",133362,1,34524,1
"отвечать",133334,1,66184,1
"вешалка",133312,2,19017,1
"ненависть",133240,2,19179,1
"едва",133198,1,4416,1
"хурма",133172,1,30205,1
"приносить",133138,2,6190,1
"прекрасный",133137,1,24408,1
"понимание",133111,1,9094,1
"спрашивать",133006,2,3616,1
"оставаться",132954,1,38843,1
"увлекательный",132761,1,15554,1
"град",132737,1,18824,1
"тема",132695,1,41594,1
"кошелёк",132627,1,32745,1
"молодожены",132550,1,208893,1
"пересекать",132261,2,10412,1
"эффективный",132233,1,13874,1
"количество",132229,1,2794,1
"дешёвый",132150,2,7706,1
