,fr,ru,en
1011,terrain,земельное владение,property
1012,terrain,россыпь,no_equality
1013,terrain,порода,no_equality
1014,terrain,обстановка,
1015,terrain,сфера деятельности,area
1016,terrain,отложения,no_equality
1017,lieu,место,place
1018,lieu,место,location
1019,lieu,место,site
1020,lieu,место,venue
1021,lieu,место,lieu
1022,lieu,место,point
1023,lieu,место,spot
1024,lieu,место,
1025,lieu,пункт,location
1026,lieu,пункт,site
1027,lieu,пункт,station
1028,lieu,пункт,point
1029,lieu,пункт,
1030,lieu,основание,
1031,lieu,местность,place
1032,lieu,местность,location
1033,lieu,местность,locale
1034,lieu,повод,
1035,incliner,наклонить,tilt
1036,incliner,наклонить,lean
1037,incliner,наклонить,bend
1038,incliner,наклонить,skew
1039,incliner,наклонить,cant
1040,incliner,наклоняться,lean
1041,incliner,наклоняться,bend
1042,incliner,опрокинуть,no_equality
1043,incliner,падать,no_equality
1044,incliner,откинуть,recline
1045,incliner,повернуть,no_equality
1046,incliner,преклонить,no_equality
1047,incliner,влиять,
1048,ruban,лента,tape
1049,ruban,лента,ribbon
1050,ruban,лента,strip
1051,ruban,лента,band
1052,ruban,лента,belt
1053,ruban,тесьма,ribbon
1054,ruban,тесьма,band
1055,ruban,полоска,strip
1056,ruban,полоска,band
1057,ruban,полоска,sliver
1058,ruban,полоска,stripe
1059,ruban,рулетка,no_equality
1060,ruban,бант,ribbon
1061,ruban,бант,bow
1062,ruban,конвейерная лента,tape
1063,ruban,конвейерная лента,ribbon
1064,ruban,конвейерная лента,band
1065,ruban,конвейерная лента,belt
1066,ruban,конвейер,no_equality
1067,ruban,тротуар,no_equality
1068,ruban,дорога,no_equality
1069,trop,слишком,too
1070,trop,слишком,overly
1071,trop,слишком,enough
1072,trop,слишком,little
1073,trop,слишком,unduly
1074,trop,слишком,
1075,trop,как-то,little
1076,trop,как-то,
1077,trop,больно,
1078,caché,скрытый,hidden
1079,caché,скрытый,concealed
1080,caché,скрытый,secret
1081,caché,скрытый,covert
1082,caché,укромный,no_equality
1083,caché,невысказанный,no_equality
1084,caché,затаенный,no_equality
1085,caché,подспудный,no_equality
1086,caché,неясный,no_equality
1087,break,универсал,station wagon
1088,break,универсал,estate car
1089,break,брейк,break
1090,break,пробой,no_equality
1091,break,линейка,no_equality
1092,chaleur,жар,heat
1093,chaleur,жар,hot
1094,chaleur,жар,temperature
1095,chaleur,теплота,heat
1096,chaleur,теплота,warmth
1097,chaleur,обогрев,heating
1098,chaleur,обогрев,heated
1099,chaleur,тепловой эффект,heat
1100,chaleur,тепловой эффект,heating
1101,chaleur,тепловой эффект,thermal
1102,chaleur,течка,oestrus
1103,chaleur,теплосодержание,no_equality
1104,chaleur,горячность,no_equality
1105,chaleur,тепло,heat
1106,chaleur,тепло,warmth
1107,chaleur,тепло,heating
1108,chaleur,тепло,warm
1109,en dessous,ниже,no_equality
1110,en dessous,снизу,underneath
1111,en dessous,снизу,beneath
1112,en dessous,снизу,down
1113,en dessous,тайно,no_equality
1114,en dessous,тише,no_equality
1115,historique,исторический,no_equality
1116,historique,историческая справка,no_equality
1117,historique,предыстория,no_equality
1118,historique,историзм,no_equality
1119,historique,история болезни,no_equality
1120,historique,статистика,no_equality
1121,historique,обзор,no_equality
1122,historique,повествование,no_equality
1123,y compris,включительно,inclusif
1124,entrer,ввести,enter
1125,entrer,ввести,input
1126,entrer,ввести,
1127,entrer,войти,enter
1128,entrer,войти,come in
1129,entrer,войти,get in
1130,entrer,войти,go in
1131,entrer,войти,access
1132,entrer,войти,
1133,entrer,указать,
1134,entrer,въехать,enter
1135,entrer,выйти,enter
1136,entrer,выйти,move
1137,entrer,выйти,
1138,entrer,набрать,no_equality
1139,entrer,вписать,fit
1140,entrer,заносить,enter
1141,gourou,гуру,guru
1142,adverbe,наречие,adverb
1143,avant tout,прежде всего,no_equality
1144,avant tout,первым делом,first of all
1145,démarrage,запуск,start
1146,démarrage,запуск,start-up
1147,démarrage,запуск,starting
1148,démarrage,запуск,startup
1149,démarrage,запуск,starting up
1150,démarrage,запуск,launch
1151,démarrage,трогание с места,no_equality
1152,démarrage,стартап,start-up
1153,démarrage,стартап,startup
1154,démarrage,разгон,no_equality
1155,démarrage,развертывание,start-up
1156,démarrage,развертывание,launch
1157,démarrage,развертывание,initiation
1158,démarrage,развертывание,
1159,démarrage,начало движения,start
1160,démarrage,начало движения,beginning
1161,démarrage,начало движения,started
1162,démarrage,отход,
1163,démarrage,рывок,start
1164,démarrage,рывок,jump-start
1165,démarrage,рывок,
1166,démarrage,начало,start
1167,démarrage,начало,starting
1168,démarrage,начало,beginning
1169,démarrage,начало,initiation
1170,démarrage,начало,kick-off
1171,démarrage,начало,started
1172,démarrage,начало,
1173,sortie,выход,output
1174,sortie,выход,outlet
1175,sortie,выход,exit
1176,sortie,выход,release
1177,sortie,выход,way out
1178,sortie,выход,egress
1179,sortie,выход,exiting
1180,sortie,выход,
1181,sortie,устройство вывода,no_equality
1182,sortie,выпуск,output
1183,sortie,выпуск,outlet
1184,sortie,выпуск,release
1185,sortie,выпуск,issue
1186,sortie,выпуск,releasing
1187,sortie,выпуск,
1188,sortie,выезд,exit
1189,sortie,выезд,leaving
1190,sortie,выезд,leave
1191,sortie,выезд,departure
1192,sortie,отток,outflow
1193,sortie,отток,departure
1194,sortie,выбытие,outflow
1195,sortie,выходное отверстие,outlet
1196,sortie,освобождение,release
1197,sortie,освобождение,releasing
1198,sortie,освобождение,
1199,sortie,место выхода,exit
