,ru,fr,en
964,разведка,recherche,investigation
965,разведка,enquête,survey
966,разведка,enquête,investigation
967,разведка,campagne,no_equality
968,разведка,travail de recherche,no_equality
969,разведка,sonde,no_equality
970,разведка,éclairage,no_equality
971,пронзить,transpercer,pierce
972,пронзить,transpercer,stab
973,пронзить,pénétrer,no_equality
974,носить,porter,wear
975,носить,porter,carry
976,носить,porter,bear
977,носить,porter,take
978,носить,s'habiller,wear
979,носить,s'habiller,dress
980,носить,promener,no_equality
981,носить,coltiner,no_equality
982,подход,approche,approach
983,подход,approche,way
984,подход,approche,perspective
985,подход,attitude,approach
986,подход,attitude,attitude
987,подход,attitude,spirit
988,подход,traitement,treatment
989,подход,point de vue,approach
990,подход,point de vue,perspective
991,подход,manière d'aborder,no_equality
992,подход,accès,no_equality
993,подход,abord,approach
994,подход,manière de voir,view
995,подход,percée,no_equality
996,подход,voie d'abord,no_equality
997,подход,grille,no_equality
998,подход,accostage,no_equality
999,пункт,paragraphe,paragraph
1000,пункт,paragraphe,para
1001,пункт,paragraphe,item
1002,пункт,paragraphe,point
1003,пункт,paragraphe,clause
1004,пункт,paragraphe,section
1005,пункт,paragraphe,subparagraph
1006,пункт,paragraphe,subsection
1007,пункт,point,paragraph
1008,пункт,point,item
1009,пункт,point,point
1010,пункт,point,section
1011,пункт,point,location
1012,пункт,point,issue
1013,пункт,disposition,clause
1014,пункт,disposition,section
1015,пункт,lieu,point
1016,пункт,lieu,site
1017,пункт,lieu,location
1018,пункт,lieu,station
1019,пункт,bureau,no_equality
1020,пункт,endroit,point
1021,пункт,endroit,site
1022,пункт,endroit,location
1023,пункт,station,site
1024,пункт,station,station
1025,поворачиваться,pivoter,rotate
1026,поворачиваться,se tourner,turn
1027,поворачиваться,se rouler,no_equality
1028,поворачиваться,se présenter,no_equality
1029,согласоваться,concorder,be consistent
1030,согласоваться,s'accorder,no_equality
1031,лаврак,bar,sea bass
1032,продвинутый,avancé,advanced
1033,продвинутый,promu,no_equality
1034,конфликтовать,être en conflit,conflict
1035,суета,agitation,fuss
1036,суета,agitation,commotion
1037,суета,agitation,fussing
1038,суета,remue-ménage,fuss
1039,суета,remue-ménage,commotion
1040,суета,affairement,no_equality
1041,суета,vide,no_equality
1042,суета,cirque,fuss
1043,промежуток,intervalle,interval
1044,промежуток,intervalle,gap
1045,промежуток,intervalle,span
1046,промежуток,intervalle,distance
1047,промежуток,espacement,gap
1048,промежуток,espacement,distance
1049,промежуток,espace intermédiaire,gap
1050,промежуток,entre-deux,no_equality
1051,промежуток,pause,no_equality
1052,промежуток,jeu,no_equality
1053,промежуток,intermède,interval
1054,установки,dispositifs,device
1055,установки,élément,unit
1056,завершать,terminer,complete
1057,завершать,terminer,conclude
1058,завершать,terminer,finalize
1059,завершать,terminer,finish
1060,завершать,terminer,close
1061,завершать,finaliser,complete
1062,завершать,finaliser,conclude
1063,завершать,finaliser,finalize
1064,завершать,finaliser,finish
1065,завершать,accomplir,complete
1066,завершать,accomplir,accomplish
1067,завершать,consommer,no_equality
1068,завершать,liquider,no_equality
1069,холодный,froid,cold
1070,холодный,froid,cool
1071,холодный,froid,chilly
1072,холодный,froid,chilled
1073,холодный,frigide,no_equality
1074,холодный,réfrigérant,no_equality
1075,холодный,non chauffé,no_equality
1076,холодный,algide,no_equality
1077,холодный,pincé,no_equality
1078,холодный,de marbre,no_equality
1079,холодный,académique,no_equality
1080,послушно,docilement,obediently
1081,послушно,consciencieusement,dutifully
1082,поддержание,maintien,maintenance
1083,поддержание,maintien,maintaining
1084,поддержание,maintien,support
1085,поддержание,maintien,keeping
1086,поддержание,maintien,preservation
1087,поддержание,maintien,maintained
1088,поддержание,manutention,maintenance
1089,сексуальность,sexualité,sexuality
1090,сексуальность,sexualité,sexiness
1091,опорная плоскость,référence,no_equality
1092,опорная плоскость,plan d'appui,no_equality
1093,лучший,meilleur,best
1094,лучший,meilleur,better
1095,лучший,meilleur,greatest
1096,лучший,meilleur,good
1097,лучший,meilleur,finest
1098,лучший,meilleur,top
1099,лучший,le meilleur,no_equality
1100,лучший,haut de gamme,no_equality
1101,лучший,optimal,best
1102,лучший,optimal,perfect
1103,лучший,de première,top
1104,лучший,de premier choix,no_equality
