,ru,fr,en
3690,определенно,certainement,absolutely
3691,определенно,certainement,certain
3692,определенно,définitivement,definitely
3693,определенно,définitivement,definitively
3694,определенно,expressément,clearly
3695,определенно,expressément,expressly
3696,определенно,expressément,specifically
3697,определенно,expressément,explicitly
3698,определенно,vraiment,definitely
3699,определенно,vraiment,certainly
3700,определенно,vraiment,sure
3701,определенно,vraiment,positively
3702,определенно,précisément,clearly
3703,определенно,précisément,specifically
3704,определенно,spécifiquement,specifically
3705,определенно,spécifiquement,explicitly
3706,определенно,d'une manière précise,no_equality
3707,определенно,décidément,definitely
3708,определенно,décidément,certainly
3709,определенно,décidément,clearly
3710,определенно,décidément,definitively
3711,определенно,décidément,decidedly
3712,обстрелять,bombarder,no_equality
3713,страх,peur,fear
3714,страх,peur,anxiety
3715,страх,peur,fright
3716,страх,peur,afraid
3717,страх,peur,scared
3718,страх,peur,frightened
3719,страх,peur,scare
3720,страх,anxiété,fear
3721,страх,anxiété,anxiety
3722,страх,menace,no_equality
3723,страх,transe,no_equality
3724,страх,sueur froide,no_equality
3725,страх,frousse,fright
3726,страх,frousse,scared
3727,страх,frousse,scare
3728,страх,taf,no_equality
3729,мило,gentiment,nicely
3730,мило,gentiment,sweetly
3731,мило,il est gentil,no_equality
3732,художественная литература,belles-lettres,no_equality
3733,художественная литература,littérature,fiction
3734,художественная литература,littérature belles-lettres,no_equality
3735,художественная литература,lettres,no_equality
3736,выгода,avantage,benefit
3737,выгода,avantage,profit
3738,выгода,avantage,gain
3739,выгода,avantage,advantage
3740,выгода,parti,advantage
3741,проектная разработка,étude,project
3742,явственный,clair,no_equality
3743,форма,forme,form
3744,форма,forme,shape
3745,форма,forme,format
3746,форма,forme,type
3747,форма,forme,way
3748,форма,forme,kind
3749,форма,forme,shaped
3750,форма,moule,form
3751,форма,moule,mould
3752,форма,uniforme,uniform
3753,форма,uniforme,outfit
3754,форма,taille,no_equality
3755,форма,dessin,no_equality
3756,форма,modalité,form
3757,форма,modalité,modality
3758,форма,modalité,mode
3759,форма,modalité,way
3760,форма,formule,form
3761,форма,formule,format
3762,форма,figuration,no_equality
3763,форма,profil,shape
3764,форма,creux,no_equality
3765,закоулок,recoin,nook
3766,закоулок,cache,no_equality
3767,аэропорт,aéroport,airport
3768,аэропорт,aéroport,airfield
3769,аэропорт,aéroport,terminal
3770,аэропорт,aéroport,plane
3771,аэропорт,aéroport,lax
3772,аэропорт,gare aérienne,terminal
3773,аэропорт,plate-forme,no_equality
3774,аэропорт,port aérien,no_equality
3775,аэропорт,terrain d'aviation,airfield
3776,поединок,duel,fight
3777,поединок,duel,match
3778,поединок,duel,duel
3779,поединок,duel,battle
3780,поединок,duel,contest
3781,поединок,duel,clash
3782,поединок,duel,showdown
3783,поединок,combat,fight
3784,поединок,combat,match
3785,поединок,combat,battle
3786,поединок,combat,contest
3787,поединок,combat,bout
3788,поединок,combat singulier,single combat
3789,поединок,affrontement,fight
3790,поединок,affrontement,battle
3791,поединок,affrontement,contest
3792,поединок,affrontement,clash
3793,поединок,affrontement,showdown
3794,мытье,lavage,washing
3795,мытье,lavage,cleaning
3796,мытье,lavage,dishwashing
3797,мытье,shampooing,washing
3798,аппарат,appareil,apparatus
3799,аппарат,appareil,machine
3800,аппарат,appareil,device
3801,аппарат,appareil,machinery
3802,аппарат,appareil,aircraft
3803,аппарат,appareil,appliance
3804,аппарат,service,office
3805,аппарат,services,no_equality
3806,аппарат,poste,no_equality
3807,аппарат,caméra,no_equality
3808,аппарат,staff,no_equality
3809,аппарат,masseur,no_equality
3810,надземный,aérien,no_equality
3811,надземный,au-dessus du sol,no_equality
3812,заседание,séance,meeting
3813,заседание,séance,session
3814,заседание,séance,sitting
3815,заседание,séance,time
3816,заседание,rencontre,meeting
3817,заседание,rencontre,met
3818,заседание,rencontre,meet
3819,заседание,rencontre,conference
3820,заседание,marathon,no_equality
3821,держава,puissance,power
3822,держава,Etat,no_equality
3823,держава,superpuissance,no_equality
3824,держава,globe,no_equality
3825,аккуратно,doucement,carefully
3826,аккуратно,doucement,gently
3827,аккуратно,doucement,gentle
3828,аккуратно,soigneusement,carefully
3829,аккуратно,soigneusement,neatly
3830,аккуратно,soigneusement,accurately
3831,аккуратно,proprement,neatly
3832,аккуратно,proprement,cleanly
3833,аккуратно,attentivement,carefully
3834,аккуратно,joliment,neatly
3835,аккуратно,exactement,accurately
3836,аккуратно,exactement,precise
3837,аккуратно,régulièrement,no_equality
3838,аккуратно,soigné,no_equality
3839,порожняк,vides,no_equality
3840,выслушать,écouter,listen to
3841,выслушать,écouter,hear
3842,выслушать,écouter,listen
3843,выслушать,ecouter,no_equality
3844,высший,supérieur,higher
3845,высший,supérieur,superior
3846,высший,supérieur,top
3847,высший,supérieur,high
3848,высший,supérieur,upper
3849,высший,ultime,highest
3850,высший,ultime,ultimate
3851,высший,royal,supreme
3852,синхрофазотрон,synchrotron,no_equality
3853,массив,massif,massif
3854,массив,massif,file
3855,массив,terrain,no_equality
3856,осуществление,mise en œuvre,implementation
3857,осуществление,mise en œuvre,realization
3858,осуществление,mise en œuvre,delivery
3859,осуществление,mise en œuvre,application
3860,осуществление,mise en œuvre,enforcement
3861,осуществление,exercice,exercise
3862,осуществление,exercice,enjoyment
3863,осуществление,exercice,realization
3864,осуществление,exercice,exercising
3865,осуществление,accomplissement,implementation
3866,осуществление,accomplissement,realization
3867,осуществление,accomplissement,execution
3868,осуществление,accomplissement,carrying out
3869,осуществление,matérialisation,realization
3870,хищение,détournement,embezzlement
3871,хищение,détournement,misappropriation
3872,хищение,détournement,embezzling
3873,хищение,vol,theft
3874,хищение,vol,stealing
3875,хищение,coulage,no_equality
3876,земля,Terre,land
3877,земля,Terre,earth
3878,земля,Terre,ground
3879,земля,Terre,soil
3880,земля,Terre,dirt
3881,земля,terrain,land
3882,земля,terrain,ground
3883,земля,terrain,soil
3884,земля,terrain,property
3885,земля,pays,land
3886,земля,pays,state
3887,земля,globe,earth
3888,земля,globe,planet
3889,земля,fonds,no_equality
3890,земля,parterre,no_equality
3891,земля,glaise,no_equality
3892,земля,parquet,no_equality
3893,Земля,univers,earth
3894,реализовать,implémenter,implement
3895,реализовать,mettre en œuvre,implement
3896,реализовать,mettre en œuvre,pursue
3897,реализовать,mettre en œuvre,carry out
3898,реализовать,mettre en œuvre,enforce
3899,реализовать,réaliser,realize
3900,реализовать,réaliser,implement
3901,реализовать,réaliser,achieve
3902,реализовать,réaliser,realise
3903,реализовать,réaliser,carry out
3904,реализовать,réaliser,attain
3905,реализовать,réaliser,accomplish
3906,реализовать,réaliser,actualize
3907,реализовать,introduire,implement
3908,реализовать,exercer,exercise
3909,реализовать,exercer,pursue
3910,реализовать,exercer,enjoy
3911,реализовать,exercer,put
3912,реализовать,exercer,carry out
3913,реализовать,exploiter,no_equality
3914,реализовать,engager,undertake
3915,реализовать,remplir,realize
3916,реализовать,remplir,achieve
3917,реализовать,remplir,carry out
3918,реализовать,mettre sur pied,implement
3919,реализовать,mettre en valeur,no_equality
3920,реализовать,écouler,no_equality
3921,опрос,sondage,survey
3922,опрос,sondage,poll
3923,опрос,sondage,polling
3924,опрос,sondage,canvass
3925,опрос,sondage d'opinion,no_equality
3926,опрос,interrogation,poll
3927,опрос,interrogation,inquiry
3928,опрос,interrogation,questioning
3929,опрос,interrogation,polling
3930,опрос,interrogation,enquiry
3931,опрос,interrogation,interrogation
3932,опрос,questionnaire,survey
3933,опрос,questionnaire,enquiry
3934,опрос,questionnaire,questionnaire
3935,опрос,interrogatoire,interview
3936,опрос,interrogatoire,questioning
3937,опрос,interrogatoire,interviewing
3938,опрос,interrogatoire,debriefing
3939,опрос,interrogatoire,interrogation
3940,опрос,entrevue,interview
3941,опрос,entrevue,interviewing
3942,опрос,entrevue,interviewed
3943,опрос,étude d'opinion,survey
3944,опрос,scrutation,poll
3945,опрос,scrutation,polling
3946,опрос,sollicitation,no_equality
3947,закат,coucher du soleil,sunset
3948,закат,coucher du soleil,sundown
3949,закат,coucher du soleil,sun set
3950,закат,coucher du soleil,dusk
3951,закат,coucher du soleil,setting sun
3952,закат,couchant,sunset
3953,закат,soleil couchant,sunset
3954,закат,soleil couchant,setting sun
3955,закат,déclin,sunset
3956,закат,déclin,decline
3957,усугублять,aggraver,exacerbate
3958,усугублять,aggraver,aggravate
3959,усугублять,aggraver,compound
3960,усугублять,aggraver,worsen
3961,усугублять,compliquer,compound
3962,усугублять,envenimer,exacerbate
3963,усугублять,envenimer,aggravate
3964,усугублять,envenimer,worsen
3965,усугублять,ajouter,no_equality
3966,разъяснять,expliquer,explain
3967,разъяснять,expliquer,clarify
3968,разъяснять,expliquer,elucidate
3969,разъяснять,expliquer,expound
3970,разъяснять,clarifier,explain
3971,разъяснять,clarifier,clarify
3972,разъяснять,clarifier,elucidate
3973,разъяснять,élucider,clarify
3974,разъяснять,élucider,elucidate
3975,разъяснять,représenter,no_equality
3976,уменьшение,réduction,reduction
3977,уменьшение,réduction,decrease
3978,уменьшение,réduction,decline
3979,уменьшение,réduction,decreasing
3980,уменьшение,réduction,mitigation
3981,уменьшение,réduction,diminishing
3982,уменьшение,réduction,lowering
3983,уменьшение,réduction,diminution
3984,уменьшение,réduction,abatement
3985,уменьшение,réduction,abating
3986,уменьшение,réduit,reduction
3987,уменьшение,réduit,decrease
3988,уменьшение,réduit,reducing
3989,уменьшение,réduit,decreased
3990,уменьшение,amoindrissement,reduction
3991,уменьшение,amoindrissement,diminution
3992,уменьшение,amoindrissement,lessening
3993,уменьшение,recul,reduction
3994,уменьшение,recul,decrease
3995,уменьшение,recul,decline
3996,уменьшение,recul,decreasing
3997,уменьшение,recul,declining
3998,уменьшение,recul,drop
3999,уменьшение,recul,fall
4000,уменьшение,déchet,no_equality
4001,уменьшение,minimisation,minimizing
4002,уменьшение,érosion,no_equality
4003,уменьшение,rapetissement,reducing
4004,уменьшение,amenuisement,decrease
4005,уменьшение,amenuisement,decline
4006,уменьшение,amenuisement,diminishing
4007,уменьшение,amenuisement,diminution
4008,экспертный,d'expertise,expert
4009,сушь,sec,no_equality
4010,сушь,temps sec,no_equality
4011,сушь,aridité,no_equality
4012,получить,recevoir,get
4013,получить,recevoir,receive
4014,получить,recevoir,welcome
4015,получить,recevoir,have
4016,получить,recevoir,acquire
4017,получить,recevoir,collect
4018,получить,gagner,gain
4019,получить,gagner,benefit
4020,получить,faire,get
4021,получить,faire,provide
4022,получить,se payer,no_equality
4023,получить,bloquer,secure
4024,получить,attraper,get
4025,получить,se tirer,no_equality
4026,получить,effacer,no_equality
4027,излагать,énoncer,express
4028,излагать,énoncer,set out
4029,излагать,énoncer,state
4030,излагать,énoncer,articulate
4031,излагать,décrire,articulate
4032,излагать,présenter,present
4033,излагать,expliquer,set out
4034,излагать,expliquer,articulate
4035,излагать,expliquer,expound
4036,излагать,exprimer,express
4037,излагать,exprimer,state
4038,излагать,exprimer,articulate
4039,излагать,exprimer,voice
4040,излагать,réaliser,no_equality
4041,излагать,porter,no_equality
4042,излагать,rapporter,no_equality
4043,сезон,saison,season
4044,сезон,saison,seasonal
4045,сезон,saison,off-season
4046,сезон,saison,saison
4047,граненый,à facettes,no_equality
4048,граненый,taillé,no_equality
4049,резон,raison,reason
4050,резон,raison,rationale
4051,зайти,passer,go
4052,зайти,passer,stop by
4053,зайти,passer,come over
4054,зайти,passer,come by
4055,зайти,venir,go
4056,зайти,venir,visit
4057,зайти,se coucher,no_equality
4058,зайти,arrêter,no_equality
4059,зайти,venir chez,no_equality
4060,зайти,passer chez,stop by
4061,зайти,passer chez,drop by
4062,зайти,prendre,go
4063,зайти,tomber,no_equality
4064,зайти,venir chercher,no_equality
4065,зайти,aller voir,visit
4066,зайти,pousser,no_equality
4067,зайти,passer prendre,no_equality
4068,зайти,aller prendre,no_equality
4069,чемпион,champion,champion
4070,чемпион,champion,champ
4071,чемпион,champion,slugger
4072,чемпион,champion,winner
4073,чемпион,championne,champion
4074,чемпион,championne,champ
4075,чемпион,championne,winner
4076,поворот,virage,turn
4077,поворот,virage,twist
4078,поворот,virage,corner
4079,поворот,virage,turning
4080,поворот,virage,turnaround
4081,поворот,virage,shift
4082,поворот,virage,bend
4083,поворот,virage,curve
4084,поворот,rotation,turning
4085,поворот,rotation,turnaround
4086,поворот,rotation,pivot
4087,поворот,rotation,spin
4088,поворот,rotation,rotation
4089,поворот,rebondissement,twist
4090,поворот,retournement,turning
4091,поворот,retournement,turnaround
4092,поворот,retournement,reversal
4093,поворот,détour,turn
4094,поворот,détour,corner
4095,поворот,détour,turning
4096,поворот,détour,bend
4097,поворот,mouvement d'orientation,no_equality
4098,поворот,pivot,pivot
4099,поворот,coude,turn
4100,поворот,coude,bend
4101,поворот,volte-face,turnaround
4102,поворот,volte-face,reversal
4103,поворот,déplacement angulaire,no_equality
4104,поворот,volte,no_equality
4105,поворот,virée,spin
4106,консалтинг,Consulting,consulting
4107,консалтинг,Consulting,consultancy
4108,консалтинг,conseil,consulting
4109,консалтинг,conseil,consultancy
4110,консалтинг,consultance,consulting
4111,консалтинг,consultance,consultancy
4112,о,sur,no_equality
4113,о,concernant,no_equality
4114,предпринимать,entreprendre,take
4115,предпринимать,entreprendre,undertake
4116,предпринимать,entreprendre,pursue
4117,предпринимать,entreprendre,initiate
4118,предпринимать,entreprendre,engage
4119,предпринимать,entreprendre,embark on
4120,предпринимать,prendre,take
4121,предпринимать,prendre,make
4122,предпринимать,prendre,undertake
4123,предпринимать,lancer,undertake
4124,предпринимать,lancer,initiate
4125,естество,nature,nature
4126,Бельгия,Belgique,belgium
4127,Бельгия,Belgique,belgian
4128,моторизованный,motorisé,motorized
4129,моторизованный,porté,no_equality
4130,позыв,envie de,no_equality
4131,позыв,besoin,urge
4132,позыв,appétit,no_equality
4133,студеный,froid,no_equality
4134,удалять,supprimer,remove
4135,удалять,supprimer,delete
4136,удалять,supprimer,eliminate
4137,удалять,désinstaller,remove
4138,удалять,désinstaller,uninstall
4139,удалять,éloigner,remove
4140,удалять,purger,no_equality
4141,удалять,évacuer,remove
4142,удалять,évacuer,dispose
4143,удалять,évacuer,eliminate
4144,удалять,épiler,no_equality
4145,удалять,rejeter,no_equality
4146,удалять,dépiler,no_equality
4147,удалять,exciser,no_equality
4148,колокольчик,cloche,bell
4149,отзывчивый,compatissant,sympathetic
4150,отзывчивый,compatissant,compassionate
4151,отзывчивый,sensible,responsive
