,word,local_word,pos,eng_handled
47220,baked,печеный,adjective,False
47221,baked,свежеиспеченный,adjective,False
47264,used,используемый,participle,False
47265,used,применяемый,participle,False
47266,used,подержанный,participle,False
47267,used,привыкший,participle,False
47268,used,отработанный,participle,False
47269,used,бывший в употреблении,participle,False
47270,used,привыкать,verb,False
47271,used,бывало,verb,False
47272,used,обычно,adverb,False
47532,rolling,холмистый,adjective,False
47533,rolling,роликовый,adjective,False
47534,rolling,подвижной,adjective,False
47535,rolling,прокатный,adjective,False
47536,rolling,накатный,adjective,False
47537,rolling,раскатистый,adjective,False
47538,rolling,катание,noun,False
47539,rolling,прокатывание,noun,False
47540,rolling,прокатка,noun,False
47541,rolling,прокат,noun,False
47542,rolling,завальцовка,noun,False
47543,rolling,накат,noun,False
47544,rolling,закатывание,noun,False
47545,rolling,катящийся,participle,False
47546,rolling,скользящий,participle,False
47547,rolling,переходящий,participle,False
47555,foreshadowing,предзнаменование,noun,False
47556,foreshadowing,предвещающий,participle,False
47567,customs,таможня,noun,False
47568,customs,таможенный досмотр,noun,False
47569,customs,нрав,noun,False
47570,customs,пошлина,noun,False
47571,customs,обряды,noun,False
47572,customs,таможенный,adjective,False
47613,secluded,уединенный,adjective,False
47614,secluded,замкнутый,adjective,False
47615,secluded,затворнический,adjective,False
47616,secluded,изолированный,participle,False
47666,advanced,передовой,adjective,False
47667,advanced,развитой,adjective,False
47668,advanced,дополнительный,adjective,False
47669,advanced,перспективный,adjective,False
47670,advanced,развитый,adjective,False
47671,advanced,опытный,adjective,False
47672,advanced,повышенный,adjective,False
47673,advanced,преклонный,adjective,False
47674,advanced,усовершенствованный,participle,False
47675,advanced,расширенный,participle,False
47676,advanced,продвинутый,participle,False
47677,advanced,выдвинутый,participle,False
47678,advanced,углубленный,participle,False
47679,advanced,опережающий,participle,False
47680,advanced,авансированный,participle,False
47889,tonsils,гланды,noun,False
47890,tonsils,миндалевидные железы,noun,False
47899,hang out,вывесить,verb,False
47900,hang out,тусоваться,verb,False
47901,hang out,высовываться,verb,False
47902,hang out,болтать,verb,False
47903,hang out,пристанище,noun,False
47914,hall porter,портье,noun,False
47922,reasoning,рассуждение,noun,False
47923,reasoning,аргументация,noun,False
47924,reasoning,умозаключение,noun,False
47925,reasoning,обоснование,noun,False
47926,reasoning,соображение,noun,False
47927,reasoning,мышление,noun,False
47928,reasoning,суждение,noun,False
47929,reasoning,мотивировка,noun,False
47930,reasoning,осмысление,noun,False
47931,reasoning,умствование,noun,False
47932,reasoning,продуманность,noun,False
47933,reasoning,ход рассуждений,noun,False
47934,reasoning,мыслящий,participle,False
47935,reasoning,разумный,adjective,False
