,word,local_word,pos,examples,local_examples
537,продвинутый,promoted,participle,[],[]
538,продвинутый,moved,participle,[],[]
539,конфликтовать,conflict,verb,[],[]
540,конфликтовать,collide,verb,[],[]
541,суета,bustle,noun,['суета жизни'],['bustle of life']
542,суета,vanity,noun,['суета сует'],['vanity of vanities']
543,суета,fuss,noun,['ненужная суета'],['unnecessary fuss']
544,суета,rush,noun,[],[]
545,суета,ADO,noun,[],[]
546,суета,hectic,noun,[],[]
547,суета,stir,noun,[],[]
548,суета,scurry,noun,[],[]
549,промежуток,interval,noun,"['светлый промежуток', 'короткий промежуток', 'промежуток времени']","['lucid interval', 'short span', 'period of time']"
550,промежуток,gap,noun,['пустой промежуток'],['empty gap']
551,промежуток,space,noun,[],[]
552,промежуток,lapse,noun,[],[]
553,завершать,complete,verb,"['завершать сделку', 'завершать работу', 'завершать встречу']","['complete the transaction', 'finish work', 'end of the meeting']"
554,завершать,conclude,verb,[],[]
555,завершать,terminate,verb,[],[]
556,завершать,finishing,verb,['завершающий штрих'],['finishing touch']
557,завершать,wrap,verb,[],[]
558,завершать,accomplish,verb,[],[]
559,завершать,consummate,verb,[],[]
560,холодный,cold,adjective,"['холодная война', 'холодный цвет', 'холодный туман']","['cold war', 'cool color', 'chill fog']"
561,холодный,chilly,adjective,"['холодное утро', 'холодный климат', 'холодный ветер', 'холодный прием']","['chilly morning', 'frigid climate', 'icy wind', 'frosty reception']"
562,холодный,bleak,adjective,['холодный дом'],['bleak house']
563,холодный,hard,adjective,[],[]
564,холодный,distant,adjective,[],[]
565,холодный,dry,adjective,[],[]
566,холодный,stony,adjective,[],[]
567,холодный,arctic,adjective,[],[]
568,послушно,obediently,adverb,[],[]
569,поддержание,maintenance,noun,[],[]
570,поддержание,sustenance,noun,[],[]
571,поддержание,maintain,noun,"['поддержание стабильности', 'поддержание сайта']","['maintaining stability', 'keep the site']"
572,поддержание,support,noun,"['поддержание цен', 'поддержание роста', 'поддержание веры']","['price support', 'supporting growth', 'sustaining faith']"
573,поддержание,keeping,noun,['поддержание мира'],['peace keeping']
574,поддержание,uphold,noun,[],[]
575,сексуальность,sexuality,noun,['женская сексуальность'],['female sexuality']
576,опорная плоскость,reference plane,noun,[],[]
577,лучший,best,adjective,['лучшее качество'],['best quality']
578,лучший,top,adjective,"['лучший игрок', 'лучшая альтернатива']","['top player', 'superior alternative']"
579,лучший,prime,adjective,[],[]
580,лучший,choice,adjective,[],[]
581,лучший,elegant,adjective,[],[]
582,тест,test,noun,"['диагностический тест', 'тест на беременность']","['diagnostic test', 'pregnancy testing']"
583,тест,benchmark,noun,['новый тест'],['new benchmark']
584,тест,quiz,noun,['интерактивный тест'],['interactive quiz']
585,выудить,fish out,verb,[],[]
586,выудить,extract,verb,[],[]
587,выудить,dig,verb,[],[]
588,холодильный транспорт,refrigerated transport,noun,[],[]
589,селекция,selection,noun,[],[]
590,селекция,breeding,noun,['селекция растений'],['plant breeding']
591,наряду,alongside,adverb,[],[]
592,наряду,together,adverb,[],[]
593,интимно,intimately,adverb,[],[]
594,кстати,incidentally,adverb,[],[]
595,кстати,handy,adverb,[],[]
596,кстати,appositely,adverb,[],[]
597,процент,percent,noun,"['знак процента', 'большой процент']","['percent sign', 'large percentage']"
598,процент,interest,noun,"['начисленные проценты', 'высокий процент']","['accrued interest', 'high rate']"
599,отвезти,take,verb,[],[]
600,отвезти,drive,verb,[],[]
601,отвезти,transport,verb,[],[]
602,общий смысл,general sense,noun,[],[]
603,экзаменационный,examinational,adjective,[],[]
604,экзаменационный,examination,adjective,"['экзаменационная сессия', 'экзаменационный вопрос']","['examination session', 'exam question']"
605,слоник,slonik,noun,[],[]
606,слоник,elephant,noun,['розовый слоник'],['pink elephant']
607,электроэнергия,electricity,noun,"['рынок электроэнергии', 'производство электроэнергии']","['electricity market', 'power production']"
608,электроэнергия,electric power,noun,[],[]
609,экстремальный,extreme,adjective,"['экстремальная ситуация', 'экстремальная задача']","['extreme situation', 'extremal problem']"
610,выездной,offsite,adjective,[],[]
611,выездной,exit,adjective,['выездная виза'],['exit visa']
612,выездной,field,adjective,['выездная налоговая проверка'],['field tax audit']
613,выездной,retreat,adjective,[],[]
614,выездной,traveling,adjective,[],[]
615,выездной,on-site,adjective,[],[]
616,выездной,visit,adjective,[],[]
617,выездной,off-site,adjective,[],[]
618,допускать,allow,verb,['также допускать'],['also allow']
619,допускать,admit,verb,['допускать ошибки'],['admit mistakes']
620,допускать,suppose,verb,[],[]
621,допускать,accept,verb,[],[]
622,допускать,tolerate,verb,[],[]
623,допускать,permissible,verb,['допускаемое отклонение'],['permissible deviation']
