,eng_word,l1,l1_context,l2,l2_context
221,entire,tout entier,whole | ,весь,all | whole | 
222,entire,no_equality,,цельный,whole | solid | integral | coherent | consistent | seamless | 
223,entire,no_equality,,целостный,holistic | integral | whole | consistent | seamless | 
224,anything,n'importe quoi,I would give anything to know the truth|,что-нибудь,Have you ever seen anything like this?|
225,anything,n'importe quoi,I would give anything to know the truth|,ничто,We aren’t going to find anything out here.|
226,anything,rien,I haven't heard anything from him|,всё,I'll do anything I can|
227,anything,quelque chose,Is there anything I can do?|Have you noticed anything?|,всё,I'll do anything I can|
228,anything,tout,I will sign anything you want|,что-нибудь,Have you ever seen anything like this?|
229,anything,n'importe quoi,I would give anything to know the truth|,что-нибудь,Have you ever seen anything like this?|
230,anything,tout,I will sign anything you want|,что-нибудь,Have you ever seen anything like this?|
231,anything,n'importe quoi,I would give anything to know the truth|,ничто,We aren’t going to find anything out here.|
232,anything,rien,I haven't heard anything from him|,всё,I'll do anything I can|
233,anything,quelque chose,Is there anything I can do?|Have you noticed anything?|,всё,I'll do anything I can|
234,background,arrière-plan,white background|grey background|transparent background|page background|,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
235,background,origine,ethnic background|social background|diverse ethnic backgrounds|religious backgrounds|origin | source | cause | root | parent | ,корень,immigrant background|root | origin | 
236,background,origine,ethnic background|social background|diverse ethnic backgrounds|religious backgrounds|origin | source | cause | root | parent | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
237,background,contexte,historical background|political background|general background|cultural background|context | environment | setting | backdrop | circumstance | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
238,background,fond,black background|blue background|dark background|green background|fund | funding | money | bottom | shallows | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
239,background,antécédent,family background|professional background|diverse backgrounds|criminal background|history | track record | precedent | antecedents | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
240,background,milieu,different backgrounds|socio-economic background|disadvantaged backgrounds|natural background|environment | community | medium | workplace | setting | middle | circle | milieu | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
241,background,historique,brief background|background of the project|history | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
242,background,horizon,different social backgrounds|various professional backgrounds|horizon | skyline | walks of life | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
243,background,no_equality,,фоновый,
244,background,no_equality,,справочный,manual | 
245,background,arrière-plan,white background|grey background|transparent background|page background|,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
246,background,contexte,historical background|political background|general background|cultural background|context | environment | setting | backdrop | circumstance | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
247,background,fond,black background|blue background|dark background|green background|fund | funding | money | bottom | shallows | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
248,background,antécédent,family background|professional background|diverse backgrounds|criminal background|history | track record | precedent | antecedents | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
249,background,origine,ethnic background|social background|diverse ethnic backgrounds|religious backgrounds|origin | source | cause | root | parent | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
250,background,milieu,different backgrounds|socio-economic background|disadvantaged backgrounds|natural background|environment | community | medium | workplace | setting | middle | circle | milieu | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
251,background,historique,brief background|background of the project|history | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
252,background,horizon,different social backgrounds|various professional backgrounds|horizon | skyline | walks of life | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
253,background,no_equality,,фоновый режим,
254,background,no_equality,,происхождение,ethnic background|family background|origin | descent | ancestry | birth | lineage | 
255,background,no_equality,,задний план,
256,background,no_equality,,фоновое изображение,
257,background,no_equality,,предпосылка,prerequisite | premise | precondition | assumption | implication | boost | trait | 
258,background,origine,ethnic background|social background|diverse ethnic backgrounds|religious backgrounds|origin | source | cause | root | parent | ,корень,immigrant background|root | origin | 
259,child,enfant,young child|older child|Canadian children|dependent children|kid | ,дитя,young child|Pakistani children|innocent child|healthy child|kid | baby | 
260,child,enfant,young child|older child|Canadian children|dependent children|kid | ,ребенок,first child|second child|small child|virtual child|baby | kid | 
261,child,enfance,childhood | infancy | child welfare | ,ребенок,first child|second child|small child|virtual child|baby | kid | 
262,child,enfant,young child|older child|Canadian children|dependent children|kid | ,дитя,young child|Pakistani children|innocent child|healthy child|kid | baby | 
