,eng_word,l1,l1_context,l2,l2_context
217,background,historique,brief background|background of the project|history | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
218,background,horizon,different social backgrounds|various professional backgrounds|horizon | skyline | walks of life | ,фон,transparent background|white background|black background|radiation background|backdrop | background color | 
219,background,no_equality,,происхождение,ethnic background|family background|origin | descent | ancestry | birth | lineage | 
220,background,no_equality,,предпосылка,prerequisite | premise | precondition | assumption | implication | boost | trait | 
221,background,origine,ethnic background|social background|diverse ethnic backgrounds|religious backgrounds|origin | source | cause | root | parent | ,корень,immigrant background|root | origin | 
222,child,enfant,young child|older child|Canadian children|dependent children|kid | ,дитя,young child|Pakistani children|innocent child|healthy child|kid | baby | 
223,child,enfant,young child|older child|Canadian children|dependent children|kid | ,ребенок,first child|second child|small child|virtual child|baby | kid | 
224,child,enfance,childhood | infancy | child welfare | ,дитя,young child|Pakistani children|innocent child|healthy child|kid | baby | 
225,child,enfant,young child|older child|Canadian children|dependent children|kid | ,дитя,young child|Pakistani children|innocent child|healthy child|kid | baby | 
226,child,enfance,childhood | infancy | child welfare | ,дитя,young child|Pakistani children|innocent child|healthy child|kid | baby | 
227,child,enfant,young child|older child|Canadian children|dependent children|kid | ,ребенок,first child|second child|small child|virtual child|baby | kid | 
228,childhood,enfance,happy childhood|rough childhood|early childhood|childhood through adolescence|child | infancy | child welfare | ,детство,early childhood|happy childhood|unhappy childhood|very difficult childhood|
229,childhood,childhood,,no_equality,
230,childhood,enfance,happy childhood|rough childhood|early childhood|childhood through adolescence|child | infancy | child welfare | ,детство,early childhood|happy childhood|unhappy childhood|very difficult childhood|
231,childhood,no_equality,,детском возрасте,
232,everything,tout,Is everything ready?|I've brought everything with me|Is everything ready?|I've brought everything with me|,весь / всё,Everything else doesn't matter|Everything else doesn't matter|
233,everything,tout,Is everything ready?|I've brought everything with me|Is everything ready?|I've brought everything with me|,весь / всё,Everything else doesn't matter|Everything else doesn't matter|
234,grandchild,petit-fils,grandson | little grandson | little grandchildren | ,внук,little grandchildren|grandson | grandkid | 
235,grandchild,petits-enfants,grandkid | ,внук,little grandchildren|grandson | grandkid | 
236,grandchild,petit-fils,grandson | little grandson | little grandchildren | ,внук,little grandchildren|grandson | grandkid | 
237,grandchild,petits-enfants,grandkid | ,внук,little grandchildren|grandson | grandkid | 
238,point,motion,point of order|genuine point|genuine point of order|last point of order|motion | ,точка,starting point|access point|percentage point|ideal starting point|dot | spot | pixel | location | outlet | 
239,point,motion,point of order|genuine point|genuine point of order|last point of order|motion | ,пункт,basis point|turning point|vaccination points|passport control points|item | post | paragraph | clause | pip | outlet | 
240,point,motion,point of order|genuine point|genuine point of order|last point of order|motion | ,момент,tipping point|key point|important point|certain point|moment | time | thing | date | 
241,point,motion,point of order|genuine point|genuine point of order|last point of order|motion | ,балл,penalty point|magnitude | score | vote | ball | grade | 
242,point,motion,point of order|genuine point|genuine point of order|last point of order|motion | ,дело,case | affair | business | thing | matter | cause | work | ministry | 
243,point,motion,point of order|genuine point|genuine point of order|last point of order|motion | ,очко,first point|run | pip | 
244,point,aspect,positive points|general point|interesting point|fundamental point|aspect | appearance | element | side | thing | ,смысл,sense | meaning | way | implication | 
245,point,aspect,positive points|general point|interesting point|fundamental point|aspect | appearance | element | side | thing | ,момент,tipping point|key point|important point|certain point|moment | time | thing | date | 
246,point,pointer,to point to a web site|to point to editor|to point to another computer|to point to the disk|clear | ,указывать,to point at the map|indicate | specify | show | suggest | point out | highlight | emphasize | 
247,point,pointer,to point to a web site|to point to editor|to point to another computer|to point to the disk|clear | ,указать,to point dramatically|to point the way|specify | indicate | enter | select | define | set | point out | state | 
248,point,pointer,to point to a web site|to point to editor|to point to another computer|to point to the disk|clear | ,направить,send | direct | deploy | focus | forward | aim | channel | turn | steer | 
249,point,pointer,to point to a web site|to point to editor|to point to another computer|to point to the disk|clear | ,отметить,say | note | mark | celebrate | point out | mention | click | observe | notice | 
250,point,pointer,to point to a web site|to point to editor|to point to another computer|to point to the disk|clear | ,показывать,show | indicate | suggest | demonstrate | reveal | display | show | 
251,point,pointer,to point to a web site|to point to editor|to point to another computer|to point to the disk|clear | ,обращать,pay | draw | pay | convert | invert | leave aside | 
252,point,pointer,to point to a web site|to point to editor|to point to another computer|to point to the disk|clear | ,отмечать,celebrate | note | mark | point out | observe | 
253,point,point,access point|second point|important point|following points|item | issue | paragraph | matter | mark | thing | ,момент,tipping point|key point|important point|certain point|moment | time | thing | date | 
