,word,local_word,examples,local_examples,examples_and_definitions
275,break out,вспыхнуть,empty_cell,empty_cell,erupt | flush | flare up | blaze up | flush crimson | spark | light up | flare | 
276,break out,начаться,empty_cell,empty_cell,begin | start | start | erupt | take place | commence | usher | 
277,break out,разгореться,empty_cell,empty_cell,rekindle | flare | 
278,break out,вырваться,empty_cell,empty_cell,break free | dash | 
279,break out,прорваться,empty_cell,empty_cell,break | break through | burst | break in | burst forth | 
280,mother,матерь,single mother|young mother|surrogate mother|poor mother|,Одинокая мать | молодая мать | суррогатной матерью | бедная мать | ,single mother|young mother|surrogate mother|poor mother|mom | 
281,mother,материя,Mother Divine|God Mother|mothers of the dead|,Матери Божьей | божьей матери | матери погибших | ,Mother Divine|God Mother|mothers of the dead|matter | mom | 
282,mother,мама,doting mother|ideal mother|,заботливая мама | идеальная мама | ,doting mother|ideal mother|mom | mum | mama | mommy | 
283,start,начало,good start|fresh start|tournament's start|course start|,хорошее начало | новое начало | начала турнира | начала курса | ,good start|fresh start|tournament's start|course start|beginning | launch | onset | origin | outbreak | 
284,start,старт,slow start|quick start|Joyful starts|official start|,медленный старт | быстрый старт | Веселые старты | официальный старт | ,slow start|quick start|Joyful starts|official start|launch | start-up | launching | findings | 
285,start,запуск,remote start|Web Start|first start|first start of the program|,дистанционный запуск | сетевой запуск | первый запуск | первого запуска программы | ,remote start|Web Start|first start|first start of the program|launch | start-up | run | execution | starting | deployment | 
286,start,пуск,empty_cell,empty_cell,launch | start-up | firing | launching | starting | start button | 
287,start,договор СНВ,empty_cell,empty_cell,empty_cell
288,start,начать,to start the game|to start now|to start a public campaign|to start a business|,начать игру | начать сейчас | начать общественную кампанию | начать свой бизнес | ,to start the game|to start now|to start a public campaign|to start a business|begin | launch | initiate | open | 
289,start,начинать,to start a bilateral confrontation|to start one's own business effectively|to start beneath the baseline|to start this year|,начинать двустороннюю конфронтацию | начинать собственный бизнес | начинать ниже исходного уровня | начинать с этого года | ,to start a bilateral confrontation|to start one's own business effectively|to start beneath the baseline|to start this year|begin | launch | initiate | commence | 
290,start,начинаться,to start here|,начинаться здесь | ,to start here|begin | 
291,start,стать,empty_cell,empty_cell,become | begin | become | be | get | make | come | 
292,start,начаться,empty_cell,empty_cell,begin | break out | erupt | take place | commence | usher | 
293,start,запустить,to start the installation process|to start your browser|,запустить процесс установки | запустить браузер | ,to start the installation process|to start your browser|launch | run | execute | trigger | run | 
294,start,приступить,to start the normalization process|,приступить к процессу нормализации | ,to start the normalization process|begin | launch | proceed | initiate | embark | get down | commence | 
295,start,стартовать,empty_cell,empty_cell,launch | kick off | take off | 
296,start,открыть,to start a savings account|to start her own business|,открыть сберегательный счет | открыть собственное дело | ,to start a savings account|to start her own business|open | discover | open up | establish | open | launch | reopen | inaugurate | 
297,start up,запускать,empty_cell,empty_cell,run | launch | execute | launch | fly | run | fire | start up | fire up | 
298,start up,запускаться,empty_cell,empty_cell,run | start | start up | launch | 
299,start up,вновь запустить,empty_cell,empty_cell,empty_cell
300,start up,запуститься,empty_cell,empty_cell,boot | start up | 
301,start out,начинать с электричества,empty_cell,empty_cell,empty_cell
302,start off,начать,to start off with wine first|,начать с вина | ,to start off with wine first|start | begin | launch | initiate | open | 
